Date,Store_ID,Store_Location,Product_ID,Product_Name,Product_Category,Unit_Price,Unit_Cost,Quantity_Sold,Gross_Sales,Total_Cost,Profit_Amount,Invoice_Count,Discount_%,Festival_Flag,Promotion_Flag,Payment_Mode,Outstanding_Amount,Return_Quantity,Stock_Level,Profit_Margin_%,Business_Type,Sales_Growth_%
2024-05-15,S003,Hyderabad,P004,Product_4,Supermarket,311,242.75,38,11818,9224.5,2593.5,9,10,0,0,UPI,6000,4,118,21.95,Distributor,3.35
2024-05-15,S003,Hyderabad,P005,Product_5,FMCG,1078,765.48,68,73304,52052.64,21251.36,9,10,0,0,Card,325,1,695,28.99,Distributor,-2.57
2024-05-16,S001,Chennai,P001,Product_1,FMCG,2190,1397.44,8,17520,11179.52,6340.48,10,5,0,0,Net Banking,5597,1,464,36.19,Distributor,0.93
2024-05-16,S001,Chennai,P002,Product_2,Electronics,963,775.29,61,58743,47292.689999999995,11450.310000000005,10,0,0,0,Card,5545,4,153,19.49,Wholesale,9.88
2024-05-16,S001,Chennai,P003,Product_3,Clothing,2003,1552.14,13,26039,20177.82,5861.18,11,10,0,0,UPI,3298,3,560,22.51,Wholesale,8.59
2024-05-16,S001,Chennai,P004,Product_4,Supermarket,2133,1427.74,37,78921,52826.38,26094.620000000003,12,5,0,0,Net Banking,5303,3,174,33.06,Distributor,0.57
2024-05-16,S001,Chennai,P005,Product_5,FMCG,2344,1488.5,35,82040,52097.5,29942.5,8,10,0,0,Cash,6551,4,314,36.5,Distributor,14.07
2024-05-16,S002,Bangalore,P001,Product_1,FMCG,553,333.88,31,17143,10350.28,6792.719999999999,2,5,0,0,Card,2033,2,586,39.62,Wholesale,6.06
2024-05-16,S002,Bangalore,P002,Product_2,Electronics,1518,1204.11,16,24288,19265.76,5022.240000000002,1,5,0,0,Cash,3197,1,404,20.68,Retail,9.91
2024-05-16,S002,Bangalore,P003,Product_3,Clothing,2328,1910.78,60,139680,114646.8,25033.199999999997,9,10,0,0,UPI,1868,0,216,17.92,Distributor,3.24
2024-05-16,S002,Bangalore,P004,Product_4,Supermarket,1622,1169.31,49,79478,57296.189999999995,22181.810000000005,3,5,0,0,Card,3572,4,716,27.91,Wholesale,5.73
2024-05-16,S002,Bangalore,P005,Product_5,FMCG,1691,1167.47,59,99769,68880.73,30888.270000000004,10,15,0,0,Net Banking,1843,4,267,30.96,Distributor,0.08
2024-05-16,S003,Hyderabad,P001,Product_1,FMCG,889,640.84,47,41783,30119.480000000003,11663.519999999997,3,0,0,0,UPI,723,0,727,27.91,Distributor,13.94
2024-05-16,S003,Hyderabad,P002,Product_2,Electronics,1875,1537.79,55,103125,84578.45,18546.550000000003,14,0,0,0,UPI,3964,1,602,17.98,Wholesale,2.12
2024-05-16,S003,Hyderabad,P003,Product_3,Clothing,2023,1549.72,55,111265,85234.6,26030.399999999994,2,0,0,0,Cash,4728,1,646,23.39,Wholesale,8.55
2024-05-16,S003,Hyderabad,P004,Product_4,Supermarket,1206,995.35,63,75978,62707.05,13270.949999999997,10,10,0,0,UPI,5867,3,128,17.47,Retail,-3.66
2024-05-16,S003,Hyderabad,P005,Product_5,FMCG,1565,1306.86,16,25040,20909.76,4130.240000000002,9,15,0,0,Card,670,3,592,16.49,Distributor,5.95
2024-05-17,S001,Chennai,P001,Product_1,FMCG,2205,1643.83,67,147735,110136.61,37598.39,9,0,0,0,UPI,5664,5,186,25.45,Wholesale,-1.72
2024-05-17,S001,Chennai,P002,Product_2,Electronics,388,314.12,12,4656,3769.44,886.56,7,15,0,0,Card,7862,2,220,19.04,Distributor,-4.17
2024-05-17,S001,Chennai,P003,Product_3,Clothing,685,513.86,10,6850,5138.6,1711.3999999999996,12,15,0,0,Card,5652,4,698,24.98,Distributor,5.16
2024-05-17,S001,Chennai,P004,Product_4,Supermarket,454,285.27,51,23154,14548.769999999999,8605.230000000001,2,5,0,0,Cash,2742,3,273,37.17,Distributor,-0.44
2024-05-17,S001,Chennai,P005,Product_5,FMCG,2283,1667.55,62,141546,103388.09999999999,38157.90000000001,8,15,0,0,Card,404,1,557,26.96,Distributor,12.72
2024-05-17,S002,Bangalore,P001,Product_1,FMCG,1423,995.02,6,8538,5970.12,2567.88,7,0,0,0,UPI,2446,4,306,30.08,Retail,9.33
2024-05-17,S002,Bangalore,P002,Product_2,Electronics,2245,1460.99,41,92045,59900.590000000004,32144.409999999996,2,10,0,0,UPI,7729,1,756,34.92,Retail,0.6
2024-05-17,S002,Bangalore,P003,Product_3,Clothing,1844,1362.0,48,88512,65376.0,23136.0,14,10,0,0,Card,2049,0,662,26.14,Wholesale,8.93
2024-05-17,S002,Bangalore,P004,Product_4,Supermarket,382,238.23,12,4584,2858.7599999999998,1725.2400000000002,6,0,0,0,Net Banking,1831,1,445,37.64,Distributor,-4.29
2024-05-17,S002,Bangalore,P005,Product_5,FMCG,1230,862.52,60,73800,51751.2,22048.800000000003,8,0,0,0,Net Banking,1020,1,263,29.88,Wholesale,9.36
2024-05-17,S003,Hyderabad,P001,Product_1,FMCG,1512,1030.87,47,71064,48450.88999999999,22613.110000000008,12,5,0,0,UPI,5484,4,236,31.82,Retail,10.75
2024-05-17,S003,Hyderabad,P002,Product_2,Electronics,1675,1213.63,63,105525,76458.69,29066.309999999998,9,10,0,0,Cash,3037,1,782,27.54,Distributor,-0.79
2024-05-17,S003,Hyderabad,P003,Product_3,Clothing,1913,1270.26,57,109041,72404.81999999999,36636.18000000001,11,0,0,0,Card,1436,0,195,33.6,Retail,1.18
2024-05-17,S003,Hyderabad,P004,Product_4,Supermarket,2458,2048.5,10,24580,20485.0,4095.0,1,5,0,0,Card,1936,3,619,16.66,Distributor,-1.49
2024-05-17,S003,Hyderabad,P005,Product_5,FMCG,1967,1668.87,17,33439,28370.789999999997,5068.210000000003,3,10,0,0,Net Banking,5475,2,330,15.16,Retail,7.39
2024-05-18,S001,Chennai,P001,Product_1,FMCG,1419,930.67,66,93654,61424.219999999994,32229.780000000006,11,10,0,1,Card,5638,1,423,34.41,Distributor,3.72
2024-05-18,S001,Chennai,P002,Product_2,Electronics,2244,1790.4,47,105468,84148.8,21319.199999999997,11,10,0,1,Card,6239,2,309,20.21,Distributor,3.04
2024-05-18,S001,Chennai,P003,Product_3,Clothing,1841,1185.91,71,130711,84199.61,46511.39,9,10,0,1,UPI,6232,2,87,35.58,Retail,2.13
2024-05-18,S001,Chennai,P004,Product_4,Supermarket,2261,1677.09,49,110789,82177.40999999999,28611.59000000001,3,0,0,1,Cash,671,3,79,25.83,Retail,11.27
2024-05-18,S001,Chennai,P005,Product_5,FMCG,1490,1024.34,62,92380,63509.079999999994,28870.920000000006,12,0,0,1,Card,885,1,331,31.25,Distributor,7.19
2024-05-18,S002,Bangalore,P001,Product_1,FMCG,688,452.36,57,39216,25784.52,13431.48,11,0,0,1,Net Banking,406,4,174,34.25,Distributor,13.88
2024-05-18,S002,Bangalore,P002,Product_2,Electronics,2153,1671.3,64,137792,106963.2,30828.800000000003,5,15,0,1,Net Banking,7497,3,725,22.37,Retail,13.0
2024-05-18,S002,Bangalore,P003,Product_3,Clothing,1842,1426.86,39,71838,55647.53999999999,16190.460000000006,4,0,0,1,Card,4658,3,776,22.54,Retail,-4.1
2024-05-18,S002,Bangalore,P004,Product_4,Supermarket,2348,1826.19,49,115052,89483.31,25568.690000000002,1,10,0,1,Cash,7445,4,642,22.22,Distributor,14.3
2024-05-18,S002,Bangalore,P005,Product_5,FMCG,2037,1255.28,39,79443,48955.92,30487.08,9,10,0,1,Net Banking,3142,0,443,38.38,Retail,-2.89
2024-05-18,S003,Hyderabad,P001,Product_1,FMCG,1208,825.85,15,18120,12387.75,5732.25,12,15,0,1,UPI,6817,0,181,31.63,Distributor,-4.59
2024-05-18,S003,Hyderabad,P002,Product_2,Electronics,401,244.38,45,18045,10997.1,7047.9,9,10,0,1,Card,1241,2,640,39.06,Retail,8.17
2024-05-18,S003,Hyderabad,P003,Product_3,Clothing,390,302.39,19,7410,5745.41,1664.5900000000001,7,10,0,1,Cash,7738,3,650,22.46,Wholesale,13.05
2024-05-18,S003,Hyderabad,P004,Product_4,Supermarket,413,268.42,48,19824,12884.16,6939.84,1,15,0,1,Net Banking,1308,3,95,35.01,Retail,10.1
2024-05-18,S003,Hyderabad,P005,Product_5,FMCG,951,690.6,15,14265,10359.0,3906.0,12,5,0,1,UPI,3040,5,520,27.38,Retail,11.19
2024-05-19,S001,Chennai,P001,Product_1,FMCG,742,575.4,20,14840,11508.0,3332.0,11,15,0,0,Card,543,3,694,22.45,Distributor,-3.66
2024-05-19,S001,Chennai,P002,Product_2,Electronics,2070,1626.32,31,64170,50415.92,13754.080000000002,12,0,0,0,UPI,4679,0,97,21.43,Wholesale,2.35
2024-05-19,S001,Chennai,P003,Product_3,Clothing,1898,1265.18,61,115778,77175.98000000001,38602.01999999999,9,5,0,0,UPI,2327,5,54,33.34,Retail,7.92
2024-05-19,S001,Chennai,P004,Product_4,Supermarket,1590,1299.05,60,95400,77943.0,17457.0,8,5,0,0,UPI,7650,5,327,18.3,Wholesale,9.6
2024-05-19,S001,Chennai,P005,Product_5,FMCG,1302,1065.78,46,59892,49025.88,10866.120000000003,6,0,0,0,Cash,376,4,377,18.14,Retail,-3.64
2024-05-19,S002,Bangalore,P001,Product_1,FMCG,938,667.69,67,62846,44735.23,18110.769999999997,5,15,0,0,Net Banking,4799,1,227,28.82,Distributor,14.32
2024-05-19,S002,Bangalore,P002,Product_2,Electronics,1208,846.89,36,43488,30488.04,12999.96,13,5,0,0,Cash,6582,5,484,29.89,Retail,0.25
2024-05-19,S002,Bangalore,P003,Product_3,Clothing,1496,940.96,30,44880,28228.800000000003,16651.199999999997,2,0,0,0,UPI,6496,1,749,37.1,Wholesale,-2.36
2024-05-19,S002,Bangalore,P004,Product_4,Supermarket,1702,1223.93,56,95312,68540.08,26771.92,12,10,0,0,Net Banking,6964,0,744,28.09,Distributor,-3.65
2024-05-19,S002,Bangalore,P005,Product_5,FMCG,378,246.98,18,6804,4445.639999999999,2358.3600000000006,5,0,0,0,Cash,6593,4,148,34.66,Retail,12.9
2024-05-19,S003,Hyderabad,P001,Product_1,FMCG,896,654.38,8,7168,5235.04,1932.96,14,0,0,0,Net Banking,1921,0,704,26.97,Distributor,-4.87
2024-05-19,S003,Hyderabad,P002,Product_2,Electronics,691,493.67,49,33859,24189.83,9669.169999999998,10,15,0,0,UPI,6278,0,252,28.56,Distributor,6.66
2024-05-19,S003,Hyderabad,P003,Product_3,Clothing,2038,1653.58,63,128394,104175.54,24218.460000000006,10,15,0,0,UPI,7892,0,338,18.86,Retail,3.66
2024-05-19,S003,Hyderabad,P004,Product_4,Supermarket,1329,924.05,6,7974,5544.299999999999,2429.7000000000007,12,5,0,0,Net Banking,6772,2,140,30.47,Distributor,13.21
2024-05-19,S003,Hyderabad,P005,Product_5,FMCG,1494,997.8,47,70218,46896.6,23321.4,12,15,0,0,Card,4877,1,101,33.21,Distributor,-1.41
2024-05-20,S001,Chennai,P001,Product_1,FMCG,649,522.76,66,42834,34502.159999999996,8331.840000000004,10,5,0,0,Net Banking,609,4,530,19.45,Distributor,-1.3
2024-05-20,S001,Chennai,P002,Product_2,Electronics,1162,960.13,21,24402,20162.73,4239.27,11,5,0,0,UPI,3810,2,467,17.37,Retail,-1.86
2024-05-20,S001,Chennai,P003,Product_3,Clothing,1491,979.26,16,23856,15668.16,8187.84,2,10,0,0,UPI,110,3,745,34.32,Distributor,11.54
2024-05-20,S001,Chennai,P004,Product_4,Supermarket,480,382.88,57,27360,21824.16,5535.84,14,5,0,0,UPI,5042,4,629,20.23,Retail,-2.92
2024-05-20,S001,Chennai,P005,Product_5,FMCG,730,541.01,66,48180,35706.659999999996,12473.340000000004,4,15,0,0,Cash,4063,1,795,25.89,Wholesale,5.79
2024-05-20,S002,Bangalore,P001,Product_1,FMCG,1684,1257.04,29,48836,36454.159999999996,12381.840000000004,10,5,0,0,UPI,6700,4,573,25.35,Retail,4.37
2024-05-20,S002,Bangalore,P002,Product_2,Electronics,532,409.89,50,26600,20494.5,6105.5,7,5,0,0,Cash,1908,4,219,22.95,Retail,12.66
2024-05-20,S002,Bangalore,P003,Product_3,Clothing,1534,986.22,24,36816,23669.28,13146.720000000001,14,5,0,0,Card,4127,0,186,35.71,Wholesale,5.01
2024-05-20,S002,Bangalore,P004,Product_4,Supermarket,2128,1706.56,21,44688,35837.76,8850.239999999998,13,15,0,0,Cash,5182,3,331,19.8,Retail,13.41
2024-05-20,S002,Bangalore,P005,Product_5,FMCG,334,202.33,12,4008,2427.96,1580.04,4,10,0,0,Card,2338,2,534,39.42,Retail,-3.24
2024-05-20,S003,Hyderabad,P001,Product_1,FMCG,1438,1189.59,49,70462,58289.909999999996,12172.090000000004,3,10,0,0,Cash,4760,5,271,17.27,Distributor,3.74
2024-05-20,S003,Hyderabad,P002,Product_2,Electronics,1544,1027.52,63,97272,64733.76,32538.239999999998,7,10,0,0,UPI,3796,1,322,33.45,Wholesale,5.86
2024-05-20,S003,Hyderabad,P003,Product_3,Clothing,1282,1019.04,40,51280,40761.6,10518.400000000001,1,10,0,0,Net Banking,4840,1,289,20.51,Wholesale,10.26
2024-05-20,S003,Hyderabad,P004,Product_4,Supermarket,1032,657.68,17,17544,11180.56,6363.4400000000005,6,0,0,0,UPI,4552,4,550,36.27,Distributor,13.83
2024-05-20,S003,Hyderabad,P005,Product_5,FMCG,1432,1003.54,44,63008,44155.759999999995,18852.240000000005,1,10,0,0,UPI,4141,5,675,29.92,Wholesale,-2.73
2024-05-21,S001,Chennai,P001,Product_1,FMCG,328,227.79,51,16728,11617.289999999999,5110.710000000001,9,10,0,1,UPI,1360,3,448,30.55,Wholesale,-1.77
2024-05-21,S001,Chennai,P002,Product_2,Electronics,1778,1342.95,21,37338,28201.95,9136.05,8,5,0,1,Card,3764,3,186,24.47,Retail,2.02
2024-05-21,S001,Chennai,P003,Product_3,Clothing,1183,985.61,60,70980,59136.6,11843.400000000001,5,15,0,1,Card,982,4,94,16.69,Wholesale,-3.51
2024-05-21,S001,Chennai,P004,Product_4,Supermarket,1485,1163.78,64,95040,74481.92,20558.08,8,5,0,1,UPI,1316,5,617,21.63,Wholesale,10.25
2024-05-21,S001,Chennai,P005,Product_5,FMCG,307,196.71,73,22411,14359.83,8051.17,8,10,0,1,UPI,7055,4,689,35.93,Retail,-2.21
2024-05-21,S002,Bangalore,P001,Product_1,FMCG,445,376.58,29,12905,10920.82,1984.1800000000003,14,0,0,1,Card,6554,1,420,15.38,Retail,10.06
2024-05-21,S002,Bangalore,P002,Product_2,Electronics,1907,1182.43,68,129676,80405.24,49270.759999999995,8,5,0,1,Cash,3079,3,148,38.0,Wholesale,3.39
2024-05-21,S002,Bangalore,P003,Product_3,Clothing,507,398.47,7,3549,2789.29,759.71,4,15,0,1,Card,506,3,427,21.41,Retail,7.56
2024-05-21,S002,Bangalore,P004,Product_4,Supermarket,896,553.12,34,30464,18806.08,11657.919999999998,3,5,0,1,UPI,168,5,469,38.27,Wholesale,-4.97
2024-05-21,S002,Bangalore,P005,Product_5,FMCG,1175,917.13,25,29375,22928.25,6446.75,14,10,0,1,Net Banking,7625,1,558,21.95,Retail,4.91
2024-05-21,S003,Hyderabad,P001,Product_1,FMCG,1321,1089.92,43,56803,46866.560000000005,9936.439999999995,6,10,0,1,UPI,4760,2,311,17.49,Distributor,0.75
2024-05-21,S003,Hyderabad,P002,Product_2,Electronics,1914,1180.93,31,59334,36608.83,22725.17,14,5,0,1,Net Banking,3103,3,797,38.3,Retail,-3.23
2024-05-21,S003,Hyderabad,P003,Product_3,Clothing,2332,1813.84,63,146916,114271.92,32644.08,9,15,0,1,UPI,1656,5,400,22.22,Wholesale,-4.88
2024-05-21,S003,Hyderabad,P004,Product_4,Supermarket,1066,800.5,58,61828,46429.0,15399.0,8,5,0,1,UPI,381,2,104,24.91,Distributor,4.05
2024-05-21,S003,Hyderabad,P005,Product_5,FMCG,1750,1394.85,56,98000,78111.59999999999,19888.40000000001,11,10,0,1,Net Banking,4043,2,788,20.29,Retail,0.33
2024-05-22,S001,Chennai,P001,Product_1,FMCG,835,544.07,67,55945,36452.69,19492.309999999998,1,0,0,0,Card,29,1,622,34.84,Distributor,0.04
2024-05-22,S001,Chennai,P002,Product_2,Electronics,1586,1190.5,41,65026,48810.5,16215.5,5,5,0,0,Cash,2578,5,98,24.94,Distributor,9.4
2024-05-22,S001,Chennai,P003,Product_3,Clothing,1357,1071.85,28,37996,30011.799999999996,7984.200000000004,14,15,0,0,Cash,1818,1,206,21.01,Retail,14.0
2024-05-22,S001,Chennai,P004,Product_4,Supermarket,1530,956.35,48,73440,45904.8,27535.199999999997,9,10,0,0,Net Banking,1575,3,261,37.49,Distributor,4.27
2024-05-22,S001,Chennai,P005,Product_5,FMCG,2093,1578.37,34,71162,53664.579999999994,17497.420000000006,10,15,0,0,Cash,2640,0,560,24.59,Distributor,4.64
2024-05-22,S002,Bangalore,P001,Product_1,FMCG,1835,1270.61,52,95420,66071.72,29348.28,3,5,0,0,Cash,1770,2,626,30.76,Wholesale,-4.72
2024-05-22,S002,Bangalore,P002,Product_2,Electronics,2496,1844.95,60,149760,110697.0,39063.0,1,10,0,0,Card,1448,0,318,26.08,Retail,-0.71
2024-05-22,S002,Bangalore,P003,Product_3,Clothing,412,334.86,57,23484,19087.02,4396.98,2,0,0,0,Net Banking,7089,4,255,18.72,Wholesale,1.87
2024-05-22,S002,Bangalore,P004,Product_4,Supermarket,1280,787.42,28,35840,22047.76,13792.240000000002,8,15,0,0,Net Banking,3676,0,523,38.48,Wholesale,13.56
2024-05-22,S002,Bangalore,P005,Product_5,FMCG,2069,1655.59,59,122071,97679.81,24391.190000000002,1,15,0,0,UPI,1617,4,120,19.98,Retail,14.92
2024-05-22,S003,Hyderabad,P001,Product_1,FMCG,1926,1357.23,43,82818,58360.89,24457.11,10,0,0,0,Net Banking,687,4,245,29.53,Wholesale,11.05
2024-05-22,S003,Hyderabad,P002,Product_2,Electronics,391,297.44,10,3910,2974.4,935.5999999999999,10,0,0,0,UPI,7866,2,745,23.93,Distributor,10.43
2024-05-22,S003,Hyderabad,P003,Product_3,Clothing,1073,751.19,32,34336,24038.08,10297.919999999998,7,10,0,0,Card,4700,4,720,29.99,Distributor,4.76
2024-05-22,S003,Hyderabad,P004,Product_4,Supermarket,1829,1536.71,43,78647,66078.53,12568.470000000001,1,5,0,0,Cash,3193,4,257,15.98,Wholesale,10.29
2024-05-22,S003,Hyderabad,P005,Product_5,FMCG,2259,1787.57,36,81324,64352.52,16971.480000000003,4,5,0,0,Net Banking,2585,1,97,20.87,Retail,10.92
2024-05-23,S001,Chennai,P001,Product_1,FMCG,1913,1484.56,45,86085,66805.2,19279.800000000003,13,10,0,0,Net Banking,1482,3,725,22.4,Distributor,-2.66
2024-05-23,S001,Chennai,P002,Product_2,Electronics,1899,1481.35,33,62667,48884.549999999996,13782.450000000004,11,0,0,0,Card,3768,0,542,21.99,Retail,13.07
2024-05-23,S001,Chennai,P003,Product_3,Clothing,1889,1380.1,32,60448,44163.2,16284.800000000003,11,5,0,0,Net Banking,5695,3,328,26.94,Distributor,3.28
2024-05-23,S001,Chennai,P004,Product_4,Supermarket,616,434.92,53,32648,23050.760000000002,9597.239999999998,11,5,0,0,Cash,1135,4,556,29.4,Wholesale,13.07
2024-05-23,S001,Chennai,P005,Product_5,FMCG,2030,1224.44,53,107590,64895.32,42694.68,1,15,0,0,Net Banking,1487,2,768,39.68,Wholesale,13.82
2024-05-23,S002,Bangalore,P001,Product_1,FMCG,1846,1475.95,32,59072,47230.4,11841.599999999999,8,0,0,0,Card,3142,3,335,20.05,Retail,13.98
2024-05-23,S002,Bangalore,P002,Product_2,Electronics,2474,1945.28,14,34636,27233.92,7402.080000000002,11,0,0,0,Net Banking,7403,0,466,21.37,Retail,1.77
2024-05-23,S002,Bangalore,P003,Product_3,Clothing,1637,1112.77,22,36014,24480.94,11533.060000000001,11,15,0,0,Net Banking,2735,4,347,32.02,Wholesale,14.8
2024-05-23,S002,Bangalore,P004,Product_4,Supermarket,1250,848.08,8,10000,6784.64,3215.3599999999997,4,5,0,0,Net Banking,5377,1,689,32.15,Retail,7.38
2024-05-23,S002,Bangalore,P005,Product_5,FMCG,1221,1012.52,10,12210,10125.2,2084.7999999999993,5,10,0,0,Card,971,2,665,17.07,Wholesale,7.39
2024-05-23,S003,Hyderabad,P001,Product_1,FMCG,879,619.77,50,43950,30988.5,12961.5,14,5,0,0,UPI,215,3,762,29.49,Wholesale,11.64
2024-05-23,S003,Hyderabad,P002,Product_2,Electronics,894,557.8,40,35760,22312.0,13448.0,13,10,0,0,Net Banking,6454,0,699,37.61,Distributor,11.53
2024-05-23,S003,Hyderabad,P003,Product_3,Clothing,1061,639.47,20,21220,12789.400000000001,8430.599999999999,13,15,0,0,UPI,3472,0,765,39.73,Retail,-3.57
2024-05-23,S003,Hyderabad,P004,Product_4,Supermarket,1823,1380.16,65,118495,89710.40000000001,28784.59999999999,5,10,0,0,Net Banking,7380,1,149,24.29,Wholesale,12.69
2024-05-23,S003,Hyderabad,P005,Product_5,FMCG,2366,1453.96,34,80444,49434.64,31009.36,13,5,0,0,Net Banking,7017,4,468,38.55,Wholesale,4.94
2024-05-24,S001,Chennai,P001,Product_1,FMCG,1036,775.7,42,43512,32579.4,10932.599999999999,10,10,0,0,Net Banking,7133,4,257,25.13,Distributor,14.77
2024-05-24,S001,Chennai,P002,Product_2,Electronics,1884,1583.61,53,99852,83931.33,15920.669999999998,3,10,0,0,Net Banking,2020,5,260,15.94,Distributor,6.68
2024-05-24,S001,Chennai,P003,Product_3,Clothing,1154,794.76,8,9232,6358.08,2873.92,11,5,0,0,Cash,2666,5,62,31.13,Wholesale,-1.8
2024-05-24,S001,Chennai,P004,Product_4,Supermarket,1164,786.93,40,46560,31477.199999999997,15082.800000000003,14,5,0,0,UPI,7135,5,616,32.39,Wholesale,12.84
2024-05-24,S001,Chennai,P005,Product_5,FMCG,465,366.58,22,10230,8064.759999999999,2165.2400000000007,7,5,0,0,Net Banking,3973,1,91,21.17,Distributor,6.91
2024-05-24,S002,Bangalore,P001,Product_1,FMCG,364,227.02,22,8008,4994.4400000000005,3013.5599999999995,8,5,0,0,Net Banking,4887,2,70,37.63,Distributor,-1.18
2024-05-24,S002,Bangalore,P002,Product_2,Electronics,432,292.22,62,26784,18117.640000000003,8666.359999999997,4,5,0,0,Cash,6227,3,336,32.36,Retail,11.31
2024-05-24,S002,Bangalore,P003,Product_3,Clothing,451,361.29,12,5412,4335.4800000000005,1076.5199999999995,3,5,0,0,Cash,2032,0,739,19.89,Wholesale,12.75
2024-05-24,S002,Bangalore,P004,Product_4,Supermarket,1996,1688.69,67,133732,113142.23000000001,20589.76999999999,3,10,0,0,Cash,1272,2,226,15.4,Retail,8.08
2024-05-24,S002,Bangalore,P005,Product_5,FMCG,1417,1168.3,60,85020,70098.0,14922.0,10,10,0,0,Net Banking,1775,3,786,17.55,Retail,11.58
2024-05-24,S003,Hyderabad,P001,Product_1,FMCG,815,517.7,66,53790,34168.200000000004,19621.799999999996,9,15,0,0,Card,541,5,399,36.48,Retail,0.05
2024-05-24,S003,Hyderabad,P002,Product_2,Electronics,1483,955.84,34,50422,32498.56,17923.44,11,10,0,0,Net Banking,5920,1,154,35.55,Distributor,-0.09
2024-05-24,S003,Hyderabad,P003,Product_3,Clothing,2322,1941.92,19,44118,36896.48,7221.519999999997,3,15,0,0,Card,6499,3,747,16.37,Wholesale,5.68
2024-05-24,S003,Hyderabad,P004,Product_4,Supermarket,1195,898.08,50,59750,44904.0,14846.0,2,0,0,0,Net Banking,938,5,733,24.85,Retail,-4.81
2024-05-24,S003,Hyderabad,P005,Product_5,FMCG,1233,863.16,42,51786,36252.72,15533.279999999999,13,10,0,0,Card,2239,1,487,30.0,Distributor,3.74
2024-05-25,S001,Chennai,P001,Product_1,FMCG,1351,941.52,35,47285,32953.2,14331.800000000003,14,10,0,1,Cash,6681,5,400,30.31,Retail,6.99
2024-05-25,S001,Chennai,P002,Product_2,Electronics,428,293.07,62,26536,18170.34,8365.66,3,15,0,1,Net Banking,4932,4,508,31.53,Distributor,0.88
2024-05-25,S001,Chennai,P003,Product_3,Clothing,1097,912.48,7,7679,6387.360000000001,1291.6399999999994,3,15,0,1,UPI,7750,5,479,16.82,Retail,6.92
2024-05-25,S001,Chennai,P004,Product_4,Supermarket,1174,722.87,30,35220,21686.1,13533.900000000001,13,5,0,1,UPI,3409,5,485,38.43,Distributor,-3.29
2024-05-25,S001,Chennai,P005,Product_5,FMCG,884,722.37,7,6188,5056.59,1131.4099999999999,7,15,0,1,Cash,5823,0,748,18.28,Retail,6.57
2024-05-25,S002,Bangalore,P001,Product_1,FMCG,978,726.75,74,72372,53779.5,18592.5,3,10,0,1,Cash,2183,0,303,25.69,Retail,4.14
2024-05-25,S002,Bangalore,P002,Product_2,Electronics,2117,1749.86,27,57159,47246.219999999994,9912.780000000006,5,15,0,1,Net Banking,2015,1,509,17.34,Distributor,12.56
2024-05-25,S002,Bangalore,P003,Product_3,Clothing,486,298.25,42,20412,12526.5,7885.5,9,15,0,1,Net Banking,6240,4,186,38.63,Retail,2.13
2024-05-25,S002,Bangalore,P004,Product_4,Supermarket,508,332.55,50,25400,16627.5,8772.5,8,0,0,1,Card,4619,5,263,34.54,Wholesale,1.17
2024-05-25,S002,Bangalore,P005,Product_5,FMCG,1672,1293.51,8,13376,10348.08,3027.92,10,5,0,1,Cash,4108,4,211,22.64,Distributor,9.73
2024-05-25,S003,Hyderabad,P001,Product_1,FMCG,907,572.24,8,7256,4577.92,2678.08,10,5,0,1,UPI,5907,0,381,36.91,Distributor,9.09
2024-05-25,S003,Hyderabad,P002,Product_2,Electronics,1391,1026.8,15,20865,15402.0,5463.0,2,10,0,1,Card,6302,5,233,26.18,Distributor,11.58
2024-05-25,S003,Hyderabad,P003,Product_3,Clothing,864,721.87,47,40608,33927.89,6680.110000000001,10,5,0,1,Card,708,2,280,16.45,Wholesale,-4.61
2024-05-25,S003,Hyderabad,P004,Product_4,Supermarket,2166,1499.24,43,93138,64467.32,28670.68,8,15,0,1,Cash,3645,1,578,30.78,Wholesale,-1.15
2024-05-25,S003,Hyderabad,P005,Product_5,FMCG,664,495.0,66,43824,32670.0,11154.0,5,15,0,1,Card,7655,1,155,25.45,Wholesale,12.5
2024-05-26,S001,Chennai,P001,Product_1,FMCG,1611,1010.46,45,72495,45470.700000000004,27024.299999999996,1,0,0,0,Card,6065,1,186,37.28,Retail,6.34
2024-05-26,S001,Chennai,P002,Product_2,Electronics,2190,1822.45,6,13140,10934.7,2205.2999999999993,5,5,0,0,Card,3934,3,262,16.78,Distributor,-0.91
2024-05-26,S001,Chennai,P003,Product_3,Clothing,1304,1060.73,27,35208,28639.71,6568.290000000001,5,0,0,0,UPI,2577,4,259,18.66,Distributor,9.82
2024-05-26,S001,Chennai,P004,Product_4,Supermarket,2297,1831.98,49,112553,89767.02,22785.979999999996,12,0,0,0,UPI,5946,0,133,20.24,Retail,9.23
2024-05-26,S001,Chennai,P005,Product_5,FMCG,354,260.52,54,19116,14068.079999999998,5047.920000000002,12,10,0,0,Cash,2793,1,636,26.41,Wholesale,2.98
2024-05-26,S002,Bangalore,P001,Product_1,FMCG,788,543.86,36,28368,19578.96,8789.04,6,10,0,0,Net Banking,7402,5,775,30.98,Wholesale,-2.78
2024-05-26,S002,Bangalore,P002,Product_2,Electronics,733,506.22,11,8063,5568.42,2494.58,10,0,0,0,Net Banking,3334,3,380,30.94,Retail,6.92
