Date,Store ID,Store Location,Product ID,Product Name,Product Category,Unit Price,Unit Cost,Quantity Sold,Gross Sales,Total Cost,Profit Amount,Invoice Count
2025-01-28,ST02,Howrah,P04,Curd 500g,Dairy,35,24,86,3010,2064,946,65
2025-01-28,ST02,Howrah,P05,Cola 1L,Beverages,30,20,65,1950,1300,650,65
2025-01-28,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,133,7980,5586,2394,65
2025-01-28,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,89,2225,1335,890,65
2025-01-28,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,70,9800,7000,2800,65
2025-01-28,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,82,6560,4510,2050,65
2025-01-28,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,70,6650,4900,1750,65
2025-01-29,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,94,4700,3290,1410,59
2025-01-29,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,74,8880,6660,2220,59
2025-01-29,ST01,MG Road,P03,Milk 1L,Dairy,40,28,86,3440,2408,1032,59
2025-01-29,ST01,MG Road,P04,Curd 500g,Dairy,35,24,73,2555,1752,803,59
2025-01-29,ST01,MG Road,P05,Cola 1L,Beverages,30,20,109,3270,2180,1090,59
2025-01-29,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,55,3300,2310,990,59
2025-01-29,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,66,1650,990,660,59
2025-01-29,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,69,9660,6900,2760,59
2025-01-29,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,84,6720,4620,2100,59
2025-01-29,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,48,4560,3360,1200,59
2025-01-29,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,40,2000,1400,600,41
2025-01-29,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,56,6720,5040,1680,41
2025-01-29,ST02,Howrah,P03,Milk 1L,Dairy,40,28,71,2840,1988,852,41
2025-01-29,ST02,Howrah,P04,Curd 500g,Dairy,35,24,97,3395,2328,1067,41
2025-01-29,ST02,Howrah,P05,Cola 1L,Beverages,30,20,79,2370,1580,790,41
2025-01-29,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,137,8220,5754,2466,41
2025-01-29,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,31,775,465,310,41
2025-01-29,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,63,8820,6300,2520,41
2025-01-29,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,78,6240,4290,1950,41
2025-01-29,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,36,3420,2520,900,41
2025-02-07,ST02,Howrah,P05,Cola 1L,Beverages,30,20,128,3840,2560,1280,66
2025-01-30,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,97,4850,3395,1455,53
2025-01-30,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,85,10200,7650,2550,53
2025-01-30,ST01,MG Road,P03,Milk 1L,Dairy,40,28,108,4320,3024,1296,53
2025-01-30,ST01,MG Road,P04,Curd 500g,Dairy,35,24,44,1540,1056,484,53
2025-01-30,ST01,MG Road,P05,Cola 1L,Beverages,30,20,106,3180,2120,1060,53
2025-01-30,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,122,7320,5124,2196,53
2025-01-30,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,80,2000,1200,800,53
2025-01-30,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,73,10220,7300,2920,53
2025-01-30,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,82,6560,4510,2050,53
2025-01-30,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,80,7600,5600,2000,53
2025-01-30,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,62,3100,2170,930,31
2025-01-30,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,79,9480,7110,2370,31
2025-01-30,ST02,Howrah,P03,Milk 1L,Dairy,40,28,59,2360,1652,708,31
2025-01-30,ST02,Howrah,P04,Curd 500g,Dairy,35,24,61,2135,1464,671,31
2025-01-30,ST02,Howrah,P05,Cola 1L,Beverages,30,20,73,2190,1460,730,31
2025-01-30,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,70,4200,2940,1260,31
2025-01-30,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,40,1000,600,400,31
2025-01-30,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,61,8540,6100,2440,31
2025-01-30,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,36,2880,1980,900,31
2025-01-30,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,54,5130,3780,1350,31
2025-01-31,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,119,5950,4165,1785,43
2025-01-31,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,99,11880,8910,2970,43
2025-01-31,ST01,MG Road,P03,Milk 1L,Dairy,40,28,74,2960,2072,888,43
2025-01-31,ST01,MG Road,P04,Curd 500g,Dairy,35,24,44,1540,1056,484,43
2025-01-31,ST01,MG Road,P05,Cola 1L,Beverages,30,20,51,1530,1020,510,43
2025-01-31,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,145,8700,6090,2610,43
2025-01-31,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,41,1025,615,410,43
2025-01-31,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,58,8120,5800,2320,43
2025-01-31,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,59,4720,3245,1475,43
2025-01-31,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,39,3705,2730,975,43
2025-01-31,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,115,5750,4025,1725,48
2025-01-31,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,97,11640,8730,2910,48
2025-01-31,ST02,Howrah,P03,Milk 1L,Dairy,40,28,77,3080,2156,924,48
2025-01-31,ST02,Howrah,P04,Curd 500g,Dairy,35,24,94,3290,2256,1034,48
2025-01-31,ST02,Howrah,P05,Cola 1L,Beverages,30,20,82,2460,1640,820,48
2025-01-31,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,101,6060,4242,1818,48
2025-01-31,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,80,2000,1200,800,48
2025-01-31,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,48,6720,4800,1920,48
2025-01-31,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,71,5680,3905,1775,48
2025-01-31,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,33,3135,2310,825,48
2025-02-01,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,96,4800,3360,1440,41
2025-02-01,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,90,10800,8100,2700,41
2025-02-01,ST01,MG Road,P03,Milk 1L,Dairy,40,28,52,2080,1456,624,41
2025-02-01,ST01,MG Road,P04,Curd 500g,Dairy,35,24,89,3115,2136,979,41
2025-02-01,ST01,MG Road,P05,Cola 1L,Beverages,30,20,69,2070,1380,690,41
2025-02-01,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,98,5880,4116,1764,41
2025-02-01,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,92,2300,1380,920,41
2025-02-01,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,97,13580,9700,3880,41
2025-02-01,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,65,5200,3575,1625,41
2025-02-01,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,94,8930,6580,2350,41
2025-02-01,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,103,5150,3605,1545,65
2025-02-01,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,111,13320,9990,3330,65
2025-02-01,ST02,Howrah,P03,Milk 1L,Dairy,40,28,85,3400,2380,1020,65
2025-02-01,ST02,Howrah,P04,Curd 500g,Dairy,35,24,43,1505,1032,473,65
2025-02-01,ST02,Howrah,P05,Cola 1L,Beverages,30,20,83,2490,1660,830,65
2025-02-01,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,115,6900,4830,2070,65
2025-02-01,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,99,2475,1485,990,65
2025-02-01,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,46,6440,4600,1840,65
2025-02-01,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,91,7280,5005,2275,65
2025-02-01,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,93,8835,6510,2325,65
2025-02-02,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,82,4100,2870,1230,40
2025-02-02,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,107,12840,9630,3210,40
2025-02-02,ST01,MG Road,P03,Milk 1L,Dairy,40,28,107,4280,2996,1284,40
2025-02-02,ST01,MG Road,P04,Curd 500g,Dairy,35,24,99,3465,2376,1089,40
2025-02-02,ST01,MG Road,P05,Cola 1L,Beverages,30,20,90,2700,1800,900,40
2025-02-02,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,67,4020,2814,1206,40
2025-02-02,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,85,2125,1275,850,40
2025-02-02,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,60,8400,6000,2400,40
2025-02-02,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,49,3920,2695,1225,40
2025-02-02,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,37,3515,2590,925,40
2025-02-02,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,46,2300,1610,690,48
2025-02-02,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,103,12360,9270,3090,48
2025-02-02,ST02,Howrah,P03,Milk 1L,Dairy,40,28,88,3520,2464,1056,48
2025-02-02,ST02,Howrah,P04,Curd 500g,Dairy,35,24,96,3360,2304,1056,48
2025-02-02,ST02,Howrah,P05,Cola 1L,Beverages,30,20,135,4050,2700,1350,48
2025-02-02,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,122,7320,5124,2196,48
2025-02-02,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,65,1625,975,650,48
2025-02-02,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,66,9240,6600,2640,48
2025-02-02,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,68,5440,3740,1700,48
2025-02-02,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,75,7125,5250,1875,48
2025-02-03,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,74,3700,2590,1110,74
2025-02-03,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,112,13440,10080,3360,74
2025-02-03,ST01,MG Road,P03,Milk 1L,Dairy,40,28,100,4000,2800,1200,74
2025-02-03,ST01,MG Road,P04,Curd 500g,Dairy,35,24,58,2030,1392,638,74
2025-02-03,ST01,MG Road,P05,Cola 1L,Beverages,30,20,147,4410,2940,1470,74
2025-02-03,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,120,7200,5040,2160,74
2025-02-03,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,54,1350,810,540,74
2025-02-03,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,94,13160,9400,3760,74
2025-02-03,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,50,4000,2750,1250,74
2025-02-03,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,91,8645,6370,2275,74
2025-02-03,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,45,2250,1575,675,34
2025-02-03,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,51,6120,4590,1530,34
2025-02-03,ST02,Howrah,P03,Milk 1L,Dairy,40,28,40,1600,1120,480,34
2025-02-03,ST02,Howrah,P04,Curd 500g,Dairy,35,24,65,2275,1560,715,34
2025-02-03,ST02,Howrah,P05,Cola 1L,Beverages,30,20,149,4470,2980,1490,34
2025-02-03,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,75,4500,3150,1350,34
2025-02-03,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,62,1550,930,620,34
2025-02-03,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,87,12180,8700,3480,34
2025-02-03,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,44,3520,2420,1100,34
2025-02-03,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,93,8835,6510,2325,34
2025-02-04,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,45,2250,1575,675,71
2025-02-04,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,44,5280,3960,1320,71
2025-02-04,ST01,MG Road,P03,Milk 1L,Dairy,40,28,102,4080,2856,1224,71
2025-02-04,ST01,MG Road,P04,Curd 500g,Dairy,35,24,45,1575,1080,495,71
2025-02-04,ST01,MG Road,P05,Cola 1L,Beverages,30,20,119,3570,2380,1190,71
2025-02-04,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,109,6540,4578,1962,71
2025-02-04,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,75,1875,1125,750,71
2025-02-04,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,84,11760,8400,3360,71
2025-02-04,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,40,3200,2200,1000,71
2025-02-04,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,57,5415,3990,1425,71
2025-02-04,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,46,2300,1610,690,44
2025-02-04,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,83,9960,7470,2490,44
2025-02-04,ST02,Howrah,P03,Milk 1L,Dairy,40,28,112,4480,3136,1344,44
2025-02-04,ST02,Howrah,P04,Curd 500g,Dairy,35,24,59,2065,1416,649,44
2025-02-04,ST02,Howrah,P05,Cola 1L,Beverages,30,20,102,3060,2040,1020,44
2025-02-04,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,133,7980,5586,2394,44
2025-02-04,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,68,1700,1020,680,44
2025-02-04,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,33,4620,3300,1320,44
2025-02-04,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,62,4960,3410,1550,44
2025-02-04,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,33,3135,2310,825,44
2025-02-05,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,84,4200,2940,1260,67
2025-02-05,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,106,12720,9540,3180,67
2025-02-05,ST01,MG Road,P03,Milk 1L,Dairy,40,28,48,1920,1344,576,67
2025-02-05,ST01,MG Road,P04,Curd 500g,Dairy,35,24,112,3920,2688,1232,67
2025-02-05,ST01,MG Road,P05,Cola 1L,Beverages,30,20,54,1620,1080,540,67
2025-02-05,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,88,5280,3696,1584,67
2025-02-05,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,36,900,540,360,67
2025-02-05,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,93,13020,9300,3720,67
2025-02-05,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,71,5680,3905,1775,67
2025-02-05,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,42,3990,2940,1050,67
2025-02-05,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,106,5300,3710,1590,33
2025-02-05,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,83,9960,7470,2490,33
2025-02-05,ST02,Howrah,P03,Milk 1L,Dairy,40,28,54,2160,1512,648,33
2025-02-05,ST02,Howrah,P04,Curd 500g,Dairy,35,24,117,4095,2808,1287,33
2025-02-05,ST02,Howrah,P05,Cola 1L,Beverages,30,20,95,2850,1900,950,33
2025-02-05,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,96,5760,4032,1728,33
2025-02-05,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,81,2025,1215,810,33
2025-02-05,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,52,7280,5200,2080,33
2025-02-05,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,44,3520,2420,1100,33
2025-02-05,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,72,6840,5040,1800,33
2025-02-06,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,97,4850,3395,1455,52
2025-02-06,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,67,8040,6030,2010,52
2025-02-06,ST01,MG Road,P03,Milk 1L,Dairy,40,28,117,4680,3276,1404,52
2025-02-06,ST01,MG Road,P04,Curd 500g,Dairy,35,24,108,3780,2592,1188,52
2025-02-06,ST01,MG Road,P05,Cola 1L,Beverages,30,20,100,3000,2000,1000,52
2025-02-06,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,114,6840,4788,2052,52
2025-02-06,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,46,1150,690,460,52
2025-02-06,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,32,4480,3200,1280,52
2025-02-06,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,82,6560,4510,2050,52
2025-02-06,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,87,8265,6090,2175,52
2025-02-06,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,117,5850,4095,1755,64
2025-02-06,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,111,13320,9990,3330,64
2025-02-06,ST02,Howrah,P03,Milk 1L,Dairy,40,28,72,2880,2016,864,64
2025-02-06,ST02,Howrah,P04,Curd 500g,Dairy,35,24,84,2940,2016,924,64
2025-02-06,ST02,Howrah,P05,Cola 1L,Beverages,30,20,67,2010,1340,670,64
2025-02-06,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,84,5040,3528,1512,64
2025-02-06,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,52,1300,780,520,64
2025-02-06,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,64,8960,6400,2560,64
2025-02-06,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,48,3840,2640,1200,64
2025-02-06,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,34,3230,2380,850,64
2025-02-07,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,80,4000,2800,1200,42
2025-02-07,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,81,9720,7290,2430,42
2025-02-07,ST01,MG Road,P03,Milk 1L,Dairy,40,28,56,2240,1568,672,42
2025-02-07,ST01,MG Road,P04,Curd 500g,Dairy,35,24,91,3185,2184,1001,42
2025-02-07,ST01,MG Road,P05,Cola 1L,Beverages,30,20,114,3420,2280,1140,42
2025-02-07,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,77,4620,3234,1386,42
2025-02-07,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,71,1775,1065,710,42
2025-02-07,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,73,10220,7300,2920,42
2025-02-07,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,89,7120,4895,2225,42
2025-02-07,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,60,5700,4200,1500,42
2025-02-07,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,87,4350,3045,1305,66
2025-02-07,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,68,8160,6120,2040,66
2025-02-07,ST02,Howrah,P03,Milk 1L,Dairy,40,28,83,3320,2324,996,66
2025-02-07,ST02,Howrah,P04,Curd 500g,Dairy,35,24,87,3045,2088,957,66
2025-02-07,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,75,4500,3150,1350,66
2025-02-07,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,72,1800,1080,720,66
2025-02-07,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,50,7000,5000,2000,66
2025-02-07,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,98,7840,5390,2450,66
2025-02-07,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,44,4180,3080,1100,66
2025-02-08,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,49,2450,1715,735,31
2025-02-08,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,70,8400,6300,2100,31
2025-02-08,ST01,MG Road,P03,Milk 1L,Dairy,40,28,119,4760,3332,1428,31
2025-02-08,ST01,MG Road,P04,Curd 500g,Dairy,35,24,65,2275,1560,715,31
2025-02-08,ST01,MG Road,P05,Cola 1L,Beverages,30,20,100,3000,2000,1000,31
2025-02-08,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,109,6540,4578,1962,31
2025-02-08,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,66,1650,990,660,31
2025-02-08,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,99,13860,9900,3960,31
2025-02-08,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,66,5280,3630,1650,31
2025-02-08,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,31,2945,2170,775,31
2025-02-08,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,67,3350,2345,1005,74
2025-02-08,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,111,13320,9990,3330,74
2025-02-08,ST02,Howrah,P03,Milk 1L,Dairy,40,28,41,1640,1148,492,74
2025-02-08,ST02,Howrah,P04,Curd 500g,Dairy,35,24,49,1715,1176,539,74
2025-02-08,ST02,Howrah,P05,Cola 1L,Beverages,30,20,144,4320,2880,1440,74
2025-02-08,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,130,7800,5460,2340,74
2025-02-08,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,61,1525,915,610,74
2025-02-08,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,64,8960,6400,2560,74
2025-02-08,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,48,3840,2640,1200,74
2025-02-08,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,77,7315,5390,1925,74
2025-02-09,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,76,3800,2660,1140,53
2025-02-09,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,86,10320,7740,2580,53
2025-02-09,ST01,MG Road,P03,Milk 1L,Dairy,40,28,91,3640,2548,1092,53
2025-02-09,ST01,MG Road,P04,Curd 500g,Dairy,35,24,97,3395,2328,1067,53
2025-02-09,ST01,MG Road,P05,Cola 1L,Beverages,30,20,111,3330,2220,1110,53
2025-02-09,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,78,4680,3276,1404,53
2025-02-09,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,37,925,555,370,53
2025-02-09,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,37,5180,3700,1480,53
2025-02-09,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,43,3440,2365,1075,53
2025-02-09,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,46,4370,3220,1150,53
2025-02-09,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,103,5150,3605,1545,43
2025-02-09,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,46,5520,4140,1380,43
2025-02-09,ST02,Howrah,P03,Milk 1L,Dairy,40,28,112,4480,3136,1344,43
2025-02-09,ST02,Howrah,P04,Curd 500g,Dairy,35,24,43,1505,1032,473,43
2025-02-09,ST02,Howrah,P05,Cola 1L,Beverages,30,20,145,4350,2900,1450,43
2025-02-09,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,103,6180,4326,1854,43
2025-02-09,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,78,1950,1170,780,43
2025-02-09,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,56,7840,5600,2240,43
2025-02-09,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,77,6160,4235,1925,43
2025-02-09,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,68,6460,4760,1700,43
2025-02-10,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,54,2700,1890,810,69
2025-02-10,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,99,11880,8910,2970,69
2025-02-10,ST01,MG Road,P03,Milk 1L,Dairy,40,28,49,1960,1372,588,69
2025-02-10,ST01,MG Road,P04,Curd 500g,Dairy,35,24,51,1785,1224,561,69
2025-02-10,ST01,MG Road,P05,Cola 1L,Beverages,30,20,122,3660,2440,1220,69
2025-02-10,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,143,8580,6006,2574,69
2025-02-10,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,78,1950,1170,780,69
2025-02-10,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,62,8680,6200,2480,69
2025-02-10,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,32,2560,1760,800,69
2025-02-10,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,91,8645,6370,2275,69
2025-02-10,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,69,3450,2415,1035,45
2025-02-10,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,62,7440,5580,1860,45
2025-02-10,ST02,Howrah,P03,Milk 1L,Dairy,40,28,65,2600,1820,780,45
2025-02-10,ST02,Howrah,P04,Curd 500g,Dairy,35,24,60,2100,1440,660,45
2025-02-10,ST02,Howrah,P05,Cola 1L,Beverages,30,20,148,4440,2960,1480,45
2025-02-10,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,147,8820,6174,2646,45
2025-02-10,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,35,875,525,350,45
2025-02-10,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,83,11620,8300,3320,45
2025-02-10,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,61,4880,3355,1525,45
2025-02-10,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,68,6460,4760,1700,45
2025-02-11,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,97,4850,3395,1455,44
2025-02-11,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,115,13800,10350,3450,44
2025-02-11,ST01,MG Road,P03,Milk 1L,Dairy,40,28,40,1600,1120,480,44
2025-02-11,ST01,MG Road,P04,Curd 500g,Dairy,35,24,43,1505,1032,473,44
2025-02-11,ST01,MG Road,P05,Cola 1L,Beverages,30,20,88,2640,1760,880,44
2025-02-11,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,149,8940,6258,2682,44
2025-02-11,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,72,1800,1080,720,44
2025-02-11,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,49,6860,4900,1960,44
2025-02-11,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,98,7840,5390,2450,44
2025-02-11,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,55,5225,3850,1375,44
